Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Black Waffle,Size,S,,,BASI-BLA-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Black Waffle - S,FALSE,,,,unisex,adult,BASI-BLA-S,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Black Waffle,Size,M,,,BASI-BLA-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Black Waffle - M,FALSE,,,,unisex,adult,BASI-BLA-M,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Black Waffle,Size,L,,,BASI-BLA-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Black Waffle - L,FALSE,,,,unisex,adult,BASI-BLA-L,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Black Waffle,Size,XL,,,BASI-BLA-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Black Waffle - XL,FALSE,,,,unisex,adult,BASI-BLA-XL,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Black Waffle,Size,2X,,,BASI-BLA-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Black Waffle - 2X,FALSE,,,,unisex,adult,BASI-BLA-2X,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Washed Olive,Size,XS,,,BASI-WAS-XS,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Washed Olive - XS,FALSE,,,,unisex,adult,BASI-WAS-XS,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Washed Olive,Size,S,,,BASI-WAS-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Washed Olive - S,FALSE,,,,unisex,adult,BASI-WAS-S,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Washed Olive,Size,M,,,BASI-WAS-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Washed Olive - M,FALSE,,,,unisex,adult,BASI-WAS-M,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Washed Olive,Size,L,,,BASI-WAS-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Washed Olive - L,FALSE,,,,unisex,adult,BASI-WAS-L,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Washed Olive,Size,XL,,,BASI-WAS-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Washed Olive - XL,FALSE,,,,unisex,adult,BASI-WAS-XL,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Washed Olive,Size,2X,,,BASI-WAS-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Washed Olive - 2X,FALSE,,,,unisex,adult,BASI-WAS-2X,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Deep Charcoal,Size,XS,,,BASI-DEE-XS,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Deep Charcoal - XS,FALSE,,,,unisex,adult,BASI-DEE-XS,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Deep Charcoal,Size,S,,,BASI-DEE-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Deep Charcoal - S,FALSE,,,,unisex,adult,BASI-DEE-S,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Deep Charcoal,Size,M,,,BASI-DEE-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Deep Charcoal - M,FALSE,,,,unisex,adult,BASI-DEE-M,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Deep Charcoal,Size,L,,,BASI-DEE-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Deep Charcoal - L,FALSE,,,,unisex,adult,BASI-DEE-L,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Deep Charcoal,Size,XL,,,BASI-DEE-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Deep Charcoal - XL,FALSE,,,,unisex,adult,BASI-DEE-XL,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Deep Charcoal,Size,2X,,,BASI-DEE-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Deep Charcoal - 2X,FALSE,,,,unisex,adult,BASI-DEE-2X,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Stone Grey,Size,XS,,,BASI-STO-XS,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Stone Grey - XS,FALSE,,,,unisex,adult,BASI-STO-XS,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Stone Grey,Size,S,,,BASI-STO-S,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Stone Grey - S,FALSE,,,,unisex,adult,BASI-STO-S,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Stone Grey,Size,M,,,BASI-STO-M,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Stone Grey - M,FALSE,,,,unisex,adult,BASI-STO-M,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Stone Grey,Size,L,,,BASI-STO-L,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Stone Grey - L,FALSE,,,,unisex,adult,BASI-STO-L,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Stone Grey,Size,XL,,,BASI-STO-XL,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Stone Grey - XL,FALSE,,,,unisex,adult,BASI-STO-XL,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
basic-heavy-weight-t-shirt,,,,,,,TRUE,Color,Stone Grey,Size,2X,,,BASI-STO-2X,450,shopify,50,deny,manual,199.00,,TRUE,TRUE,,shirts.png,2,Basic Heavy Weight T-Shirt - Stone Grey - 2X,FALSE,,,,unisex,adult,BASI-STO-2X,,,new,FALSE,2026,T-Shirts,,,,shirts.png,g,,79.6,active
full-sleeve-zipper-jacket,Full Sleeve Zipper Jacket,"<p>Minimalist transitional zip jacket crafted from bonded technical cotton jersey with a smooth matte finish. Features two-way front metal zipper closure, concealed side welt pockets, and a clean architectural collar tailored for lightweight layering.</p>",XIV,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,Jackets,"Jackets, Outerwear, Full Sleeve Zipper, Summer 2026, Men, New",TRUE,Color,Sky Blue,Size,XS,,,FULL-SKY-XS,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (5).png,1,Full Sleeve Zipper Jacket - Sky Blue - XS,FALSE,Full Sleeve Zipper Jacket | XIV 2026 Collection,Shop the Full Sleeve Zipper Jacket from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,FULL-SKY-XS,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (5).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Sky Blue,Size,S,,,FULL-SKY-S,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Sky Blue - S,FALSE,,,,unisex,adult,FULL-SKY-S,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Sky Blue,Size,M,,,FULL-SKY-M,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Sky Blue - M,FALSE,,,,unisex,adult,FULL-SKY-M,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Sky Blue,Size,L,,,FULL-SKY-L,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Sky Blue - L,FALSE,,,,unisex,adult,FULL-SKY-L,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Sky Blue,Size,XL,,,FULL-SKY-XL,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Sky Blue - XL,FALSE,,,,unisex,adult,FULL-SKY-XL,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Sky Blue,Size,2X,,,FULL-SKY-2X,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Sky Blue - 2X,FALSE,,,,unisex,adult,FULL-SKY-2X,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Solid Black,Size,XS,,,FULL-SOL-XS,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Solid Black - XS,FALSE,,,,unisex,adult,FULL-SOL-XS,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Solid Black,Size,S,,,FULL-SOL-S,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Solid Black - S,FALSE,,,,unisex,adult,FULL-SOL-S,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Solid Black,Size,M,,,FULL-SOL-M,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Solid Black - M,FALSE,,,,unisex,adult,FULL-SOL-M,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Solid Black,Size,L,,,FULL-SOL-L,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Solid Black - L,FALSE,,,,unisex,adult,FULL-SOL-L,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Solid Black,Size,XL,,,FULL-SOL-XL,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Solid Black - XL,FALSE,,,,unisex,adult,FULL-SOL-XL,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Solid Black,Size,2X,,,FULL-SOL-2X,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Solid Black - 2X,FALSE,,,,unisex,adult,FULL-SOL-2X,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Chalk White,Size,XS,,,FULL-CHA-XS,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Chalk White - XS,FALSE,,,,unisex,adult,FULL-CHA-XS,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Chalk White,Size,S,,,FULL-CHA-S,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Chalk White - S,FALSE,,,,unisex,adult,FULL-CHA-S,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Chalk White,Size,M,,,FULL-CHA-M,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Chalk White - M,FALSE,,,,unisex,adult,FULL-CHA-M,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Chalk White,Size,L,,,FULL-CHA-L,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Chalk White - L,FALSE,,,,unisex,adult,FULL-CHA-L,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Chalk White,Size,XL,,,FULL-CHA-XL,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Chalk White - XL,FALSE,,,,unisex,adult,FULL-CHA-XL,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
full-sleeve-zipper-jacket,,,,,,,TRUE,Color,Chalk White,Size,2X,,,FULL-CHA-2X,450,shopify,50,deny,manual,199.00,249.00,TRUE,TRUE,,Rectangle 3 (3).png,2,Full Sleeve Zipper Jacket - Chalk White - 2X,FALSE,,,,unisex,adult,FULL-CHA-2X,,,new,FALSE,2026,Jackets,,,,Rectangle 3 (3).png,g,,79.6,active
embroidered-seersucker-shirt,Embroidered Seersucker Shirt,"<p>Short sleeve relaxed-fit button-up shirt crafted in lightweight textured seersucker fabric featuring artisanal green contour embroidery. Designed with a classic camp collar, straight hem, and relaxed silhouette ideal for Summer 2026 warm-weather styling.</p>",XIV,Apparel & Accessories > Clothing > Shirts & Tops,Shirts,"Shirts, New, Summer 2026, Men, Seersucker, Embroidery, Best Sellers",TRUE,Color,Grey with Green Line,Size,XS,,,EMBR-GRE-XS,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Grey with Green Line - XS,FALSE,Embroidered Seersucker Shirt | XIV 2026 Collection,Shop the Embroidered Seersucker Shirt from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,EMBR-GRE-XS,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Grey with Green Line,Size,S,,,EMBR-GRE-S,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Grey with Green Line - S,FALSE,,,,unisex,adult,EMBR-GRE-S,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Grey with Green Line,Size,M,,,EMBR-GRE-M,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Grey with Green Line - M,FALSE,,,,unisex,adult,EMBR-GRE-M,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Grey with Green Line,Size,L,,,EMBR-GRE-L,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Grey with Green Line - L,FALSE,,,,unisex,adult,EMBR-GRE-L,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Grey with Green Line,Size,XL,,,EMBR-GRE-XL,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Grey with Green Line - XL,FALSE,,,,unisex,adult,EMBR-GRE-XL,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Grey with Green Line,Size,2X,,,EMBR-GRE-2X,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Grey with Green Line - 2X,FALSE,,,,unisex,adult,EMBR-GRE-2X,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Off-White with Black Line,Size,XS,,,EMBR-OFF-XS,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Off-White with Black Line - XS,FALSE,,,,unisex,adult,EMBR-OFF-XS,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Off-White with Black Line,Size,S,,,EMBR-OFF-S,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Off-White with Black Line - S,FALSE,,,,unisex,adult,EMBR-OFF-S,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Off-White with Black Line,Size,M,,,EMBR-OFF-M,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Off-White with Black Line - M,FALSE,,,,unisex,adult,EMBR-OFF-M,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Off-White with Black Line,Size,L,,,EMBR-OFF-L,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Off-White with Black Line - L,FALSE,,,,unisex,adult,EMBR-OFF-L,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Off-White with Black Line,Size,XL,,,EMBR-OFF-XL,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Off-White with Black Line - XL,FALSE,,,,unisex,adult,EMBR-OFF-XL,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
embroidered-seersucker-shirt,,,,,,,TRUE,Color,Off-White with Black Line,Size,2X,,,EMBR-OFF-2X,450,shopify,50,deny,manual,99.00,139.00,TRUE,TRUE,,Group 66.png,1,Embroidered Seersucker Shirt - Off-White with Black Line - 2X,FALSE,,,,unisex,adult,EMBR-OFF-2X,,,new,FALSE,2026,Shirts,,,,Group 66.png,g,,39.6,active
blurred-print-t-shirt,Blurred Print T-Shirt,<p>Boxy-cut crewneck t-shirt made with midweight washed jersey cotton showcasing an atmospheric blurred floral watercolor graphic on the torso. Garment-dyed for a lived-in feel and modern tactile nuance.</p>,XIV,Apparel & Accessories > Clothing > Shirts & Tops > T-Shirts,T-Shirts,"T-Shirts, Henley T-Shirt, Graphic, Summer 2026, Men, New",TRUE,Color,Cream Floral,Size,XS,,,BLUR-CRE-XS,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Cream Floral - XS,FALSE,Blurred Print T-Shirt | XIV 2026 Collection,Shop the Blurred Print T-Shirt from XIV Summer 2026. Premium organic fabric and relaxed tailoring.,,unisex,adult,BLUR-CRE-XS,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Cream Floral,Size,S,,,BLUR-CRE-S,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Cream Floral - S,FALSE,,,,unisex,adult,BLUR-CRE-S,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Cream Floral,Size,M,,,BLUR-CRE-M,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Cream Floral - M,FALSE,,,,unisex,adult,BLUR-CRE-M,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Cream Floral,Size,L,,,BLUR-CRE-L,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Cream Floral - L,FALSE,,,,unisex,adult,BLUR-CRE-L,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Cream Floral,Size,XL,,,BLUR-CRE-XL,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Cream Floral - XL,FALSE,,,,unisex,adult,BLUR-CRE-XL,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Cream Floral,Size,2X,,,BLUR-CRE-2X,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Cream Floral - 2X,FALSE,,,,unisex,adult,BLUR-CRE-2X,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Washed Charcoal,Size,XS,,,BLUR-WAS-XS,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Washed Charcoal - XS,FALSE,,,,unisex,adult,BLUR-WAS-XS,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Washed Charcoal,Size,S,,,BLUR-WAS-S,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Washed Charcoal - S,FALSE,,,,unisex,adult,BLUR-WAS-S,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Washed Charcoal,Size,M,,,BLUR-WAS-M,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Washed Charcoal - M,FALSE,,,,unisex,adult,BLUR-WAS-M,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Washed Charcoal,Size,L,,,BLUR-WAS-L,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Washed Charcoal - L,FALSE,,,,unisex,adult,BLUR-WAS-L,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Washed Charcoal,Size,XL,,,BLUR-WAS-XL,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Washed Charcoal - XL,FALSE,,,,unisex,adult,BLUR-WAS-XL,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Washed Charcoal,Size,2X,,,BLUR-WAS-2X,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Washed Charcoal - 2X,FALSE,,,,unisex,adult,BLUR-WAS-2X,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Pale Grey,Size,XS,,,BLUR-PAL-XS,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Pale Grey - XS,FALSE,,,,unisex,adult,BLUR-PAL-XS,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Pale Grey,Size,S,,,BLUR-PAL-S,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Pale Grey - S,FALSE,,,,unisex,adult,BLUR-PAL-S,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Pale Grey,Size,M,,,BLUR-PAL-M,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Pale Grey - M,FALSE,,,,unisex,adult,BLUR-PAL-M,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
blurred-print-t-shirt,,,,,,,TRUE,Color,Pale Grey,Size,L,,,BLUR-PAL-L,450,shopify,50,deny,manual,99.00,,TRUE,TRUE,,Group 69.png,1,Blurred Print T-Shirt - Pale Grey - L,FALSE,,,,unisex,adult,BLUR-PAL-L,,,new,FALSE,2026,T-Shirts,,,,Group 69.png,g,,39.6,active
